2.8E-7	0.139245
2.81E-7	0.098914
2.82E-7	0.091359
2.83E-7	0.09041
2.84E-7	0.094732
2.85E-7	0.190171
2.86E-7	0.224176
2.87E-7	0.138121
2.88E-7	0.106672
2.89E-7	0.121891
2.9E-7	0.127261
2.91E-7	0.131904
2.92E-7	0.136642
2.93E-7	0.115353
2.94E-7	0.151244
2.95E-7	0.16458
2.96E-7	0.145217
2.97E-7	0.199691
2.98E-7	0.239271
2.99E-7	0.185407
3E-7	0.120992
3.01E-7	0.092837
3.02E-7	0.085962
3.03E-7	0.084358
3.04E-7	0.142595
3.05E-7	0.16506
3.06E-7	0.282403
3.07E-7	0.428732
3.08E-7	0.689265
3.09E-7	0.902304
3.1E-7	1.109953
3.11E-7	1.442849
3.12E-7	1.399039
3.13E-7	1.219989
3.14E-7	1.264321
3.15E-7	1.43314
3.16E-7	1.376915
3.17E-7	1.356541
3.18E-7	1.52174
3.19E-7	1.545878
3.2E-7	1.637717
3.21E-7	1.758287
3.22E-7	1.956825
3.23E-7	2.199413
3.24E-7	2.457233
3.25E-7	2.761739
3.26E-7	3.062988
3.27E-7	3.270676
3.28E-7	3.371408
3.29E-7	3.396985
3.3E-7	3.37158
3.31E-7	3.286724
3.32E-7	3.202927
3.33E-7	3.222446
3.34E-7	3.313518
3.35E-7	3.456794
3.36E-7	3.688591
3.37E-7	4.029064
3.38E-7	4.461982
3.39E-7	4.978635
3.4E-7	5.535684
3.41E-7	6.02516
3.42E-7	6.314071
3.43E-7	6.328786
3.44E-7	6.034432
3.45E-7	5.601637
3.46E-7	4.919734
3.47E-7	4.429861
3.48E-7	4.239157
3.49E-7	4.476861
3.5E-7	5.291535
3.51E-7	7.009998
3.52E-7	9.769591
3.53E-7	13.677484
3.54E-7	19.274937
3.55E-7	26.259047
3.56E-7	34.270301
3.57E-7	42.014534
3.58E-7	49.268187
3.59E-7	55.908122
3.6E-7	61.054963
3.61E-7	65.181258
3.62E-7	67.977031
3.63E-7	69.989945
3.64E-7	71.864973
3.65E-7	73.366311
3.66E-7	74.671544
3.67E-7	76.012904
3.68E-7	78.124419
3.69E-7	80.533479
3.7E-7	83.077693
3.71E-7	85.354258
3.72E-7	87.108483
3.73E-7	88.301572
3.74E-7	88.819194
3.75E-7	88.805858
3.76E-7	88.397345
3.77E-7	87.53313
3.78E-7	86.329418
3.79E-7	85.072665
3.8E-7	83.985168
3.81E-7	83.161215
3.82E-7	82.564565
3.83E-7	82.196629
3.84E-7	81.930074
3.85E-7	82.46617
3.86E-7	83.416708
3.87E-7	84.09286
3.88E-7	85.026599
3.89E-7	86.161049
3.9E-7	87.059326
3.91E-7	87.995785
3.92E-7	89.14306
3.93E-7	89.93822
3.94E-7	90.460164
3.95E-7	90.808366
3.96E-7	90.802234
3.97E-7	90.477078
3.98E-7	90.013658
3.99E-7	89.455312
4E-7	88.90961
4.01E-7	88.439589
4.02E-7	88.0388
4.03E-7	87.731899
4.04E-7	87.520078
4.05E-7	87.433528
4.06E-7	87.492446
4.07E-7	87.782205
4.08E-7	88.169635
4.09E-7	88.533571
4.1E-7	89.026104
4.11E-7	89.519683
4.12E-7	89.937058
4.13E-7	90.298308
4.14E-7	90.569827
4.15E-7	90.977426
4.16E-7	90.863807
4.17E-7	90.445129
4.18E-7	90.322631
4.19E-7	90.258424
4.2E-7	89.666383
4.21E-7	89.215029
4.22E-7	88.707624
4.23E-7	88.193852
4.24E-7	87.735049
4.25E-7	87.236142
4.26E-7	86.841549
4.27E-7	86.285894
4.28E-7	86.165475
4.29E-7	86.041353
4.3E-7	85.938033
4.31E-7	86.180636
4.32E-7	86.14945
4.33E-7	86.236085
4.34E-7	86.406915
4.35E-7	86.664049
4.36E-7	86.953786
4.37E-7	87.208416
4.38E-7	87.457866
4.39E-7	87.666946
4.4E-7	87.810934
4.41E-7	87.934168
4.42E-7	87.982248
4.43E-7	87.908399
4.44E-7	87.800503
4.45E-7	87.62918
4.46E-7	87.391295
4.47E-7	87.05081
4.48E-7	86.595143
4.49E-7	85.895922
4.5E-7	85.586461
4.51E-7	85.431809
4.52E-7	84.94013
4.53E-7	84.565841
4.54E-7	84.508369
4.55E-7	84.17293
4.56E-7	83.960536
4.57E-7	83.922209
4.58E-7	84.07817
4.59E-7	84.285683
4.6E-7	84.573274
4.61E-7	84.910286
4.62E-7	85.067563
4.63E-7	85.632668
4.64E-7	86.078272
4.65E-7	86.623434
4.66E-7	87.167873
4.67E-7	87.403383
4.68E-7	88.007583
4.69E-7	88.658381
4.7E-7	88.823529
4.71E-7	88.967593
4.72E-7	89.001805
4.73E-7	88.97898
4.74E-7	88.841659
4.75E-7	88.589002
4.76E-7	88.196588
4.77E-7	87.732624
4.78E-7	87.249003
4.79E-7	86.612663
4.8E-7	85.912143
4.81E-7	84.991542
4.82E-7	84.208311
4.83E-7	83.431727
4.84E-7	83.060377
4.85E-7	82.615118
4.86E-7	82.047275
4.87E-7	81.599733
4.88E-7	81.296998
4.89E-7	81.326443
4.9E-7	81.038406
4.91E-7	80.914662
4.92E-7	81.081203
4.93E-7	81.197085
4.94E-7	81.242152
4.95E-7	81.232972
4.96E-7	81.683667
4.97E-7	82.095772
4.98E-7	82.293394
4.99E-7	82.73475
5E-7	83.473761
5.01E-7	84.038623
5.02E-7	84.557639
5.03E-7	85.038821
5.04E-7	85.571521
5.05E-7	86.011432
5.06E-7	86.378293
5.07E-7	86.60343
5.08E-7	86.693652
5.09E-7	86.791412
5.1E-7	86.822398
5.11E-7	86.628779
5.12E-7	86.32931
5.13E-7	85.909654
5.14E-7	85.362782
5.15E-7	84.900267
5.16E-7	84.299168
5.17E-7	83.510645
5.18E-7	82.664666
5.19E-7	81.730853
5.2E-7	80.749155
5.21E-7	79.800074
5.22E-7	78.860863
5.23E-7	77.989965
5.24E-7	77.225377
5.25E-7	76.444391
5.26E-7	75.252086
5.27E-7	74.254064
5.28E-7	73.488676
5.29E-7	73.443673
5.3E-7	73.227207
5.31E-7	72.608094
5.32E-7	72.689943
5.33E-7	72.671591
5.34E-7	72.402323
5.35E-7	72.509344
5.36E-7	73.111126
5.37E-7	73.935254
5.38E-7	74.640975
5.39E-7	75.048015
5.4E-7	75.790572
5.41E-7	76.704411
5.42E-7	77.748865
5.43E-7	78.825545
5.44E-7	79.40716
5.45E-7	80.120281
5.46E-7	81.373707
5.47E-7	82.559313
5.48E-7	83.720435
5.49E-7	84.849984
5.5E-7	85.34022
5.51E-7	86.102343
5.52E-7	86.779087
5.53E-7	87.228246
5.54E-7	87.401879
5.55E-7	87.34181
5.56E-7	87.939396
5.57E-7	87.635853
5.58E-7	87.089919
5.59E-7	86.003631
5.6E-7	84.840589
5.61E-7	83.266585
5.62E-7	81.477742
5.63E-7	79.597307
5.64E-7	77.62449
5.65E-7	75.53543
5.66E-7	73.347851
5.67E-7	71.09341
5.68E-7	68.869916
5.69E-7	66.860538
5.7E-7	63.812286
5.71E-7	62.43285
5.72E-7	61.883895
5.73E-7	59.440191
5.74E-7	57.356012
5.75E-7	55.584612
5.76E-7	54.014231
5.77E-7	52.530895
5.78E-7	51.196713
5.79E-7	50.044916
5.8E-7	48.82697
5.81E-7	47.626528
5.82E-7	46.500229
5.83E-7	45.542708
5.84E-7	44.787266
5.85E-7	44.040864
5.86E-7	43.257028
5.87E-7	42.71652
5.88E-7	42.187497
5.89E-7	41.773399
5.9E-7	39.921499
5.91E-7	40.429281
5.92E-7	40.400537
5.93E-7	40.23258
5.94E-7	41.698452
5.95E-7	40.471267
5.96E-7	38.057853
5.97E-7	39.098629
5.98E-7	39.779031
5.99E-7	38.316775
6E-7	39.538962
6.01E-7	40.150051
6.02E-7	40.612042
6.03E-7	42.741255
6.04E-7	41.89676
6.05E-7	42.052432
6.06E-7	42.406303
6.07E-7	42.444915
6.08E-7	43.027624
6.09E-7	43.672025
6.1E-7	44.14194
6.11E-7	44.832213
6.12E-7	47.529422
6.13E-7	47.22946
6.14E-7	47.632285
6.15E-7	48.467802
6.16E-7	49.787238
6.17E-7	50.818193
6.18E-7	51.758631
6.19E-7	52.721239
6.2E-7	51.986756
6.21E-7	54.516309
6.22E-7	56.029105
6.23E-7	57.420722
6.24E-7	58.731329
6.25E-7	59.910477
6.26E-7	63.344903
6.27E-7	63.190556
6.28E-7	63.923583
6.29E-7	67.423732
6.3E-7	67.263945
6.31E-7	66.087301
6.32E-7	68.560388
6.33E-7	70.189464
6.34E-7	71.708101
6.35E-7	72.98353
6.36E-7	74.225958
6.37E-7	75.44388
6.38E-7	76.526132
6.39E-7	79.534441
6.4E-7	79.245609
6.41E-7	79.63563
6.42E-7	80.352591
6.43E-7	81.485318
6.44E-7	82.326848
6.45E-7	83.245378
6.46E-7	83.933529
6.47E-7	84.461495
6.48E-7	85.042851
6.49E-7	85.849281
6.5E-7	86.483936
6.51E-7	86.933408
6.52E-7	87.27099
6.53E-7	87.779175
6.54E-7	88.178222
6.55E-7	88.290725
6.56E-7	88.502497
6.57E-7	88.844967
6.58E-7	89.182841
